country_id;country_name;powerplant_name;gppd_idnr;capacity_mw;latitude;longitude;primary_fuel_id;primary_fuel;source;url;geolocation_source;generation_gwh_2013;generation_gwh_2014;generation_gwh_2015;generation_gwh_2016;generation_gwh_2017
3;United States of America;Kern Canyon;USA0007911;95;354407;-1187965;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;22129;15513;6539;3387;299
3;United States of America;Kern Front Limited;USA0050494;498;355165;-1190401;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7698;28863;42864000000000000;38562;4929
3;United States of America;Kern Oil & Refining Co;USA0058100;45;352956;-1189183;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2961;28273;31245;32124;35198
3;United States of America;Kern River 1;USA0000340;264;354603;-1187796;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;61306000000000000;10168900000000000;79277;152368;169463
3;United States of America;Kern River 3;USA0000339;401;357762;-1184362;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;72381;368;35152;11748700000000000;216904
3;United States of America;Kern River Cogeneration;USA0010496;3000;354515;-1189849;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1284981;743921;719295;691722;702884
3;United States of America;Kern River Eastridge Cogen;USA0052107;488;354406;-1189617;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;33414;336031;334906;240943;218552
3;United States of America;Keswick;USA0000443;1170;406119;-1224464;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;383661;284273;277776;333401;437401
3;United States of America;Ketchikan;USA0000084;4200000000000000;553446;-1316334;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;20846;24429000000000000;23133;20683;20778
3;United States of America;Kettle Falls Generating Station;USA0000550;57900000000000000;486203;-1181111;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;30001100200000000;263442999;324657996;344837997;295117
3;United States of America;Keystone;USA0003136;18840;406604;-793411;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12455453470000000;11524868975000000;9514829049000000;10215229781;11818178995000000
3;United States of America;Keystone Dam;USA0002984;700;361508;-962517;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17046;10438;179925;27915000000000000;260287
3;United States of America;Keystone Recovery;USA0054934;56;414363;-755984;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;43416000000000000;42084;42622;41655;42283
3;United States of America;Keystone Solar;USA0058091;50;398611;-762211;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;8370000000000000;8042;8399000000000000;835;7844
3;United States of America;Kiamichi Energy Facility;USA0055501;13700;346831;-959349;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2503742;2819111;2758166;169544;31441580000000000
3;United States of America;Kiana;USA0006323;11;669739;-1604286;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;15250000000000000;152;1583;1545;1579
3;United States of America;Kibby Wind Facility;USA0056829;1320;453853;-705258;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;268986;307567;341546;305447;31486
3;United States of America;Kiefer Landfill;USA0055766;90;385136;-1211944;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;68893;65358;57428000000000000;5414;67566
3;United States of America;Kilarc;USA0000253;30;406778;-1218733;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;14137;9982000000000000;915;15462;8934000000000000
3;United States of America;Kilbourn;USA0004053;97;436258;-897808;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;54127;53044000000000000;50594;63221000000000000;60803000000000000
3;United States of America;Killen Station;USA0006031;6893000000000000;386903;-834803;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3435585034;3821463017;344107301;3365574982;4018331961
3;United States of America;Kimberly Clark-Unit 1 2 3;USA0058084;36300000000000000;415583;-734136;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;22783;226781;230477;237297;231663
3;United States of America;Kimberly Mill;USA0054885;21000000000000000;442769;-883344;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12992;13952;12581;14205;134
3;United States of America;Kincaid Generation LLC;USA0000876;13190;395906;-894964;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5427008031;6195907037;5057931011000000;4284882007;4671234029
3;United States of America;Kindred School;USA0056242;20;466497;-970095;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;56;109;17;13000000000000000;34
3;United States of America;King & Queen;USA0056686;10800000000000000;376711;-767600;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3469200000000000;64128;63909;61789;644
3;United States of America;King City Peaking;USA0055811;473;362248;-1211246;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6447;4897;69990000000000000;4391;7789000000000000
3;United States of America;King City Power Plant;USA0010294;1332;362250;-1211278;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;40974200000000000;51178700000000000;441613;419188;383375
3;United States of America;King Cove;USA0007493;26000000000000000;550617;-1623103;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;453551;38215000000000000;3872;39140000000000000;4132
3;United States of America;King Mountain Wind Ranch 1;USA0055581;2780;312092;-1022417;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;616942;6627230000000000;512493;468867;462136
3;United States of America;Kingdom Community Wind;USA0057979;650;447483;-724253;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;114861;17903;192481;166213;167297
3;United States of America;Kingfisher;USA0002986;91;358575;-979277;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;15200000000000000;47;11;57;55
3;United States of America;Kingman 1;USA0057775;105;351458;-1140675;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;22609;0;0;0;22299
3;United States of America;Kingman Municipal Power and Light Plant;USA0001296;191;373831;-980704;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2173;3305;31840000000000000;3106;2188
3;United States of America;Kings Beach;USA0006518;150;392458;-1200272;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;83;399;498;225;314
3;United States of America;Kings River PH;USA0000254;486;368882;-1191588;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;51058;41283;1802;125119;226372
3;United States of America;Kingsburg Cogen;USA0010405;362;365397;-1195794;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;29024;70505;55691;25975;14631
3;United States of America;Kingsburg Solar;USA0058304;37;365053;-1195403;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;132;7525;7519;7515000000000000;73580000000000000
3;United States of America;Kingsford;USA0001778;7200000000000000;458080;-881251;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;23939;29115000000000000;29081;31093;36356
3;United States of America;Kingsley;USA0000785;500;412114;-1016681;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;52162;39257;96895;15222;10371300000000000
3;United States of America;Kingston;USA0003407;17000;358992;-845194;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3944785953;506343296;3857821002;5192643937;4635016982
3;United States of America;Kingston Wind Independence;USA0059022;20;419789;-707158;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3444;392;3208;2454;3153
3;United States of America;Kinmundy;USA0055204;2700;387619;-890128;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;7867
3;United States of America;Kinneytown New Old;USA0054385;23;413686;-730856;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4607;345;3221;1778;2293
3;United States of America;Kirksville;USA0002083;150;402245;-925849;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;54;7;43000000000000000;8;5
3;United States of America;Kishwaukee CHP Plant;USA0058177;30;422219;-890933;7;Biomass;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5215;5891;5962000000000000;70250000000000000;8918000000000000
3;United States of America;Kit Carson;USA0058240;13;369667;-1054381;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2835;30;2894;30180000000000000;25220000000000000
3;United States of America;Kit Carson Windpower;USA0057244;510;393383;-1023533;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;18262800000000000;192909;171382;185296;175696
3;United States of America;Kivalina;USA0057065;11;677266;-1645384;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1268;1193;0;0;129
3;United States of America;Klamath Cogeneration Plant;USA0055103;5015;421739;-1218106;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;2184907;26975150000000000;242761903;22109375100000000
3;United States of America;Klamath Expansion Project;USA0055544;1176;421727;-1218144;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;47015;34991;30983;48603;6551006
3;United States of America;Kleber;USA0001871;18;453920;-843333;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6065;72860000000000000;6373;6924;7808
3;United States of America;Kleen Energy Systems Project;USA0056798;6930;415532;-725969;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;32426630370000000;3323204032;4370283421;4005807024;3984842068
3;United States of America;Klondike Wind Power;USA0055871;245;455563;-1205507;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;55453;54031;49307;50129;41128
3;United States of America;Klondike Windpower II;USA0056359;750;455710;-1205930;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;229791;222978;201425;209298;177186
3;United States of America;Klondike Windpower III;USA0056468;2975;455836;-1205042;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;814907;80026;726919;759196;663335
3;United States of America;Knife Falls;USA0001895;24000000000000000;467266;-924486;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;9108;8397;10552;14834;12143
3;United States of America;Knouse Solar Project 1;USA0057412;30;400264;-772344;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4345;4234;44190000000000000;41850000000000000;40200000000000000
3;United States of America;Knox Lee;USA0003476;5010;323766;-946415;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;51891
3;United States of America;Knoxville Industrial;USA0007849;160;413160;-930610;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-25;88;17;312;155
3;United States of America;Koda Biomass Plant;USA0057119;234;447956;-935386;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;38251943;11795700000000000;135058;143029;13830400000000000
3;United States of America;Kodiak Microgrid;USA0006281;183;577900;-1523970;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5808;0;0;0;876
3;United States of America;Koma Kulshan Associates;USA0054267;120;486802;-1217233;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;40515;48909;36658;46654;42817
3;United States of America;Kortes;USA0004180;360;421743;-1068805;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11333500000000000;130209;115252;135229;111056
3;United States of America;Kosterville;USA0056705;10;436142;-753327;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;398871;323334;3426;2541;3203
3;United States of America;Kotlik;USA0057064;14;630322;-1635531;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1966;192;0;0;18920000000000000
3;United States of America;Kotzebue;USA0006304;175;668378;-1625569;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;19361;21294000000000000;24131;20474;20772
3;United States of America;Koyle Ranch Hydroelectric Project;USA0010781;13;429457;-1147957;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2525;2971;2493;3331;4021
3;United States of America;Koyuk;USA0057059;11;649321;-1611671;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1302;1245;0;0;1302
3;United States of America;Kumeyaay Wind;USA0056295;500;327056;-1163425;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;14827700000000000;139936;126691;142816;11847800000000000
3;United States of America;Kyger Creek;USA0002876;10865;389144;-821289;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5129184963000000;5493736038000000;36810439820000000;4934172039;5899968952
3;United States of America;Kyocera America Project;USA0010720;38;328197;-1171405;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12186;946;1144;7846;13018
3;United States of America;Kyrene;USA0000147;5737;333556;-1119353;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;542754;702189;871572;11980;10086060000000000
3;United States of America;L L Wilkins;USA0002059;552;341845;-905627;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;152
3;United States of America;L V Sutton Combined Cycle;USA0058697;8510;342831;-779853;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;38663199910000000;4372561014;4718980982;4670661059
3;United States of America;L&S Sweetners;USA0058497;32;400906;-761456;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12690000000000000;21852;24897000000000000;25164;22843
3;United States of America;L'Oreal Piscataway;USA0057868;13;405543;-744680;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1248;1074;1345;1814;2535
3;United States of America;L-8 Solar Project;USA0057836;15;346543;-1179731;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;33927300000000000;2692;2716;21750000000000000;2868
3;United States of America;LAC Courte Oreilles Hydroelect;USA0010453;34000000000000000;458883;-910769;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11201;12634;11183;1546;15412
3;United States of America;LCEC Generation LLVC;USA0057872;465;329781;-1033239;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;13429;66615;31292;5372;40548
3;United States of America;LE Wind Turbine 1;USA0057613;25;415844;-815256;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;555687;59910000000000000;523;518;536
3;United States of America;LNG 1 & 2;USA0057603;52;415694;-721175;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;645;733;8;61;577
3;United States of America;LRI LFGTE Facility;USA0058688;45;469756;-1222906;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1564;36677;34083;36724000000000000;36229
3;United States of America;LSP-Cottage Grove LP;USA0055010;2835;447956;-929119;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;367646999;242979
3;United States of America;LSP-Whitewater LP;USA0055011;2835;428555;-887299;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;690897004;7054540010000000;622374007;8730360020000000;645798448
3;United States of America;LSU Cogen;USA0058428;196;304106;-911814;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;15537800000000000;148972;13132;12295100000000000;9314048
3;United States of America;La Crosse;USA0001297;55;385317;-993083;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12;23;19;14;29
3;United States of America;La Cygne;USA0001241;15780;383481;-946456;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7520252028;7939783024;6981231991000000;8369774995;4038443952
3;United States of America;La Farge;USA0004124;15;435722;-906391;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4;2;2;7;0
3;United States of America;La Grange;USA0000440;45;376697;-1204436;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;9501;7657;7918;9540000000000000;55440000000000000
3;United States of America;La Junta;USA0000506;172;379876;-1035468;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-899;-1073;-11360000000000000;-9480000000000000;-964
3;United States of America;La Paloma Generating Plant;USA0055151;12000;352956;-1195919;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6570936;6558024;5342223;42361720000000000;296929
3;United States of America;La Plata;USA0002140;36;400244;-924896;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4;4;2;0;17
3;United States of America;La Porte;USA0001156;54;423159;-921928;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;31;122;25;8;92
3;United States of America;La Senita;USA0057556;10;352417;-1140046;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1387;168;2097;2511;21670000000000000
3;United States of America;LaFarge Alpena;USA0050305;472;450699;-834082;12;Petcoke;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;16709600400000000
3;United States of America;LaGrande;USA0003916;640;468328;-1223196;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;349431;385789;318785;378245;398954
3;United States of America;LaO Energy Systems;USA0052006;4645;303186;-912325;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2242201003;20284840010000000;2251012;1993049;172281
3;United States of America;LaSalle Generating Station;USA0006026;23400;412455;-886691;10;Nuclear;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;18760161;18754699;18686369;1914408;18908459000000000
3;United States of America;Labadie;USA0002103;23894;385622;-908377;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17294713334000000;15183698224000000;16042082296000000;14792689603;16146394611000000
3;United States of America;Lachute Hydro Lower;USA0010752;38;438490;-734207;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;13149000000000000;15559000000000000;23148;10721;1543
3;United States of America;Lachute Hydro Upper;USA0010753;52;438439;-734312;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;13149000000000000;15599;11574;10721;1543
3;United States of America;Lacomb Irrigation District;USA0052155;10;445975;-1226854;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3642;4495;45200000000000000;5048;50440000000000000
3;United States of America;Ladysmith;USA0007839;8925;380722;-775133;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;786579;751130003;445362005;769860004;573604004
3;United States of America;Ladysmith Dam;USA0003986;34000000000000000;454644;-910836;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11059000000000000;14007;12847;15881;15541
3;United States of America;Lagoon Cogeneration Facility;USA0050942;30;409872;-1118983;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;0
3;United States of America;Lagoon Creek;USA0007845;16252000000000000;356578;-893964;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2479502045;2396239965;3648055004;3906402996;3422485001
3;United States of America;Lahontan;USA0006521;18000000000000000;394625;-1190667;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;36;0;107;2183;8790000000000000
3;United States of America;Lake (WY);USA0007039;27;444150;-1105739;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;8700000000000000;20600000000000000;94;277
3;United States of America;Lake Benton I;USA0055208;1072;442917;-963750;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;213709;235602;230792;224577;23296200000000000
3;United States of America;Lake Benton II;USA0055265;1035;441294;-961170;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;236064;272217;28061;280696;271661
3;United States of America;Lake Blackshear Project;USA0000752;172;318477;-839420;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;50459;43162;47413000000000000;37671;40027
3;United States of America;Lake Catherine;USA0000170;5525;344341;-929049;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;477839;90653;15962800000000000;332156;9359
3;United States of America;Lake Charles Plant;USA0058310;364;301489;-933356;8;Cogeneration;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;132899;151821;0;0;157968
3;United States of America;Lake Charles Polymers;USA0057884;311;301966;-933220;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;22854775900000000;17056704;17871182;195889;21199200000000000
3;United States of America;Lake Creek Dam;USA0000159;15;404936;-1113125;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;37720000000000000;3744;4025;3295;5282
3;United States of America;Lake Crystal;USA0001985;58;441069;-942197;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7200000000000000;51000000000000000;26000000000000000;9000000000000000;32
3;United States of America;Lake Dorothy Hydroelectric Project;USA0057085;143;582325;-1340533;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;82519;8360000000000000;84921;8745400000000000;7715
3;United States of America;Lake Gas Recovery;USA0050575;60;421063;-878137;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;22787;22935;22008;21835;26072
3;United States of America;Lake Hodges Hydroelectric Facility;USA0057729;420;330586;-1171194;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-7391;-9074;-12771;-10376;-22088
3;United States of America;Lake Hubbard;USA0003452;9275;328358;-965458;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;264702998;264099004;0;0;172266
3;United States of America;Lake Lure;USA0002773;36000000000000000;354259;-821840;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1162656;799524;6272;799;5492
3;United States of America;Lake Lynn Hydro Station;USA0006636;512;397203;-798561;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;143242;19194;10662100000000000;11168900000000000;13083
3;United States of America;Lake Marion;USA0058229;88;446003;-932939;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;151;224;134;42;19
3;United States of America;Lake Mathews;USA0006644;49;338553;-1174537;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;28071;18451;30002;32845;1666
3;United States of America;Lake Mendocino;USA0007489;35;391972;-1231856;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;629;26830000000000000;3545;7997;10283
3;United States of America;Lake Mills;USA0001154;185;434172;-935322;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;52000000000000000;52000000000000000;73;154;12200000000000000
3;United States of America;Lake Mills Gas Recovery;USA0056521;48;433864;-935589;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3167;28784;30444;28072;23205000000000000
3;United States of America;Lake One;USA0007987;605;341772;-1183147;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12325000000000000;7315;12558;13397;14769
3;United States of America;Lake Park;USA0001153;40;434301;-953153;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;34;37;16231;32;33
3;United States of America;Lake Pleasant WTP;USA0058539;65;338206;-1122400;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11118;1497;13276;15235;14949
3;United States of America;Lake Preston;USA0003352;241;443649;-973811;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;21;541;145;41000000000000000;38
3;United States of America;Lake Road (MO);USA0002098;2733;397246;-948773;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;439968999;247561001;21230499800000000;81401;-24560005
3;United States of America;Lake Road Generating Plant;USA0055149;8400;418720;-718958;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;4732544;5254358;4764961
